›SensorName	Date	Timestamp	Humidity	Pressure	Temperature
PER_AIRMON_MESH1965150	19/07/2022	16:13:00	30.8	1004.2	43.8
PER_AIRMON_MESH1965150	19/07/2022	16:14:00	30.9	1003.5	43.7
PER_AIRMON_MESH1965150	19/07/2022	16:15:00	30.8	1003.6	43.6
PER_AIRMON_MESH1965150	19/07/2022	16:16:00	30.9	1003.7	43.5
PER_AIRMON_MESH1965150	19/07/2022	16:17:00	30.7	1003.1	43.4
PER_AIRMON_MESH1965150	19/07/2022	16:18:00	30.4	1003.2	43.3
PER_AIRMON_MESH1965150	19/07/2022	16:19:00	30.4	1003.6	43.2
PER_AIRMON_MESH1965150	19/07/2022	16:20:00	30.9	1004	43.1
PER_AIRMON_MESH1965150	19/07/2022	16:21:00	31.5	1002.9	43
PER_AIRMON_MESH1965150	19/07/2022	16:22:00	31.9	1004	42.9
PER_AIRMON_MESH1965150	19/07/2022	16:23:00	32.6	1004.4	42.7
PER_AIRMON_MESH1965150	19/07/2022	16:24:00	33.1	1004.7	42.6
PER_AIRMON_MESH1965150	19/07/2022	16:25:00	33.6	1003.6	42.4
PER_AIRMON_MESH1965150	19/07/2022	16:26:00	34	1004.4	42.3
PER_AIRMON_MESH1965150	19/07/2022	16:27:00	34.3	1003.4	42.2
PER_AIRMON_MESH1965150	19/07/2022	16:28:00	34.1	1003.6	42.1
PER_AIRMON_MESH1965150	19/07/2022	16:29:00	34.1	1003.9	42
PER_AIRMON_MESH1965150	19/07/2022	16:30:00	34.2	1003.7	41.8
PER_AIRMON_MESH1965150	19/07/2022	16:31:00	34.4	1003.9	41.7
PER_AIRMON_MESH1965150	19/07/2022	16:32:00	34.5	1004.3	41.6
PER_AIRMON_MESH1965150	19/07/2022	16:33:00	34.6	1004.8	41.4
PER_AIRMON_MESH1965150	19/07/2022	16:34:00	34.9	1004.5	41.3
PER_AIRMON_MESH1965150	19/07/2022	16:35:00	35	1004.1	41.2
PER_AIRMON_MESH1965150	19/07/2022	16:36:00	35.3	1004.4	41
PER_AIRMON_MESH1965150	19/07/2022	16:37:00	35.5	1004.9	40.9
PER_AIRMON_MESH1965150	19/07/2022	16:38:00	35.8	1003.8	40.7
PER_AIRMON_MESH1965150	19/07/2022	16:39:00	36.1	1004.1	40.6
PER_AIRMON_MESH1965150	19/07/2022	16:40:00	36.3	1005	40.5
PER_AIRMON_MESH1965150	19/07/2022	16:41:00	36.3	1005	40.4
PER_AIRMON_MESH1965150	19/07/2022	16:42:00	36.2	1003.9	40.3
PER_AIRMON_MESH1965150	19/07/2022	16:43:00	36.2	1004.3	40.3
PER_AIRMON_MESH1965150	19/07/2022	16:44:00	36.1	1005	40.2
PER_AIRMON_MESH1965150	19/07/2022	16:45:00	36.1	1004.6	40.1
PER_AIRMON_MESH1965150	19/07/2022	16:46:00	36.1	1003.9	40
PER_AIRMON_MESH1965150	19/07/2022	16:47:00	36.1	1004.9	39.8
PER_AIRMON_MESH1965150	19/07/2022	16:48:00	36.1	1004.3	39.7
PER_AIRMON_MESH1965150	19/07/2022	16:49:00	36.4	1004	39.6
PER_AIRMON_MESH1965150	19/07/2022	16:50:00	36.6	1004.8	39.5
PER_AIRMON_MESH1965150	19/07/2022	16:51:00	36.9	1003.7	39.4
PER_AIRMON_MESH1965150	19/07/2022	16:52:00	37.1	1004.4	39.3
PER_AIRMON_MESH1965150	19/07/2022	16:53:00	37.1	1004.8	39.2
PER_AIRMON_MESH1965150	19/07/2022	16:54:00	37.1	1005.5	39.1
PER_AIRMON_MESH1965150	19/07/2022	16:55:00	37.3	1005.1	39
PER_AIRMON_MESH1965150	19/07/2022	16:56:00	37.5	1005.3	39
PER_AIRMON_MESH1965150	19/07/2022	16:57:00	37.6	1004.9	38.9
PER_AIRMON_MESH1965150	19/07/2022	16:58:00	37.6	1005.1	38.8
PER_AIRMON_MESH1965150	19/07/2022	16:59:00	37.5	1005.3	38.8
PER_AIRMON_MESH1965150	19/07/2022	17:00:00	37.3	1004.8	38.7
PER_AIRMON_MESH1965150	19/07/2022	17:01:00	37.4	1004.9	38.7
PER_AIRMON_MESH1965150	19/07/2022	17:02:00	37.6	1005.5	38.6
PER_AIRMON_MESH1965150	19/07/2022	17:03:00	37.5	1004.8	38.6
PER_AIRMON_MESH1965150	19/07/2022	17:04:00	37.6	1005.2	38.5
PER_AIRMON_MESH1965150	19/07/2022	17:05:00	37.7	1005.2	38.4
PER_AIRMON_MESH1965150	19/07/2022	17:06:00	37.9	1004.7	38.4
PER_AIRMON_MESH1965150	19/07/2022	17:07:00	38.1	1004.5	38.3
PER_AIRMON_MESH1965150	19/07/2022	17:08:00	38.1	1004.4	38.2
PER_AIRMON_MESH1965150	19/07/2022	17:09:00	38.2	1004.5	38.2
PER_AIRMON_MESH1965150	19/07/2022	17:10:00	38.4	1004.6	38.1
PER_AIRMON_MESH1965150	19/07/2022	17:11:00	38.6	1004.7	38.1
PER_AIRMON_MESH1965150	19/07/2022	17:12:00	38.6	1004	38
PER_AIRMON_MESH1965150	19/07/2022	17:13:00	38.5	1003.9	38
PER_AIRMON_MESH1965150	19/07/2022	17:14:00	38.7	1003.8	38
PER_AIRMON_MESH1965150	19/07/2022	17:15:00	38.9	1004.4	37.9
PER_AIRMON_MESH1965150	19/07/2022	17:16:00	39.1	1004.1	37.9
PER_AIRMON_MESH1965150	19/07/2022	17:17:00	39.3	1004.5	37.9
PER_AIRMON_MESH1965150	19/07/2022	17:18:00	39.4	1004.5	37.9
PER_AIRMON_MESH1965150	19/07/2022	17:19:00	39.3	1003.6	37.9
PER_AIRMON_MESH1965150	19/07/2022	17:20:00	39.3	1004	37.9
PER_AIRMON_MESH1965150	19/07/2022	17:21:00	39.5	1003.7	37.9
PER_AIRMON_MESH1965150	19/07/2022	17:22:00	39.5	1003.9	37.9
PER_AIRMON_MESH1965150	19/07/2022	17:23:00	39.5	1004.1	37.9
PER_AIRMON_MESH1965150	19/07/2022	17:24:00	39.6	1003.8	37.9
PER_AIRMON_MESH1965150	19/07/2022	17:25:00	39.7	1003.9	37.9
PER_AIRMON_MESH1965150	19/07/2022	17:26:00	39.8	1003.9	38
PER_AIRMON_MESH1965150	19/07/2022	17:27:00	39.8	1004.6	38
PER_AIRMON_MESH1965150	19/07/2022	17:28:00	39.6	1004.5	38
PER_AIRMON_MESH1965150	19/07/2022	17:29:00	39.4	1004.4	38.1
PER_AIRMON_MESH1965150	19/07/2022	17:30:00	39.2	1004.3	38.1
PER_AIRMON_MESH1965150	19/07/2022	17:31:00	39.3	1004.2	38.1
PER_AIRMON_MESH1965150	19/07/2022	17:32:00	39.2	1004.4	38.1
PER_AIRMON_MESH1965150	19/07/2022	17:33:00	39.1	1004.2	38.2
PER_AIRMON_MESH1965150	19/07/2022	17:34:00	39	1004.5	38.2
PER_AIRMON_MESH1965150	19/07/2022	17:35:00	39	1004.6	38.2
PER_AIRMON_MESH1965150	19/07/2022	17:36:00	39	1004.5	38.2
PER_AIRMON_MESH1965150	19/07/2022	17:37:00	39.1	1004.5	38.2
PER_AIRMON_MESH1965150	19/07/2022	17:38:00	39.2	1003.8	38.1
PER_AIRMON_MESH1965150	19/07/2022	17:39:00	39.1	1004.2	38.1
PER_AIRMON_MESH1965150	19/07/2022	17:40:00	39.1	1004.9	38.1
PER_AIRMON_MESH1965150	19/07/2022	17:41:00	39.1	1004.3	38.1
PER_AIRMON_MESH1965150	19/07/2022	17:42:00	39.1	1003.8	38.1
PER_AIRMON_MESH1965150	19/07/2022	17:43:00	39.1	1004.2	38
PER_AIRMON_MESH1965150	19/07/2022	17:44:00	39.2	1004.2	38
PER_AIRMON_MESH1965150	19/07/2022	17:45:00	39.2	1004.1	38
PER_AIRMON_MESH1965150	19/07/2022	17:46:00	39.1	1003.9	38
PER_AIRMON_MESH1965150	19/07/2022	17:47:00	39.2	1003.9	37.9
PER_AIRMON_MESH1965150	19/07/2022	17:48:00	39.1	1004	37.9
PER_AIRMON_MESH1965150	19/07/2022	17:49:00	39	1004.1	37.9
PER_AIRMON_MESH1965150	19/07/2022	17:50:00	39.1	1003.7	37.9
PER_AIRMON_MESH1965150	19/07/2022	17:51:00	39.2	1003.5	37.9
PER_AIRMON_MESH1965150	19/07/2022	17:52:00	39.2	1003.5	37.9
PER_AIRMON_MESH1965150	19/07/2022	17:53:00	39.2	1004	37.8
PER_AIRMON_MESH1965150	19/07/2022	17:54:00	39.1	1004.2	37.8
PER_AIRMON_MESH1965150	19/07/2022	17:55:00	38.9	1003.9	37.8
PER_AIRMON_MESH1965150	19/07/2022	17:56:00	38.8	1003.7	37.8
PER_AIRMON_MESH1965150	19/07/2022	17:57:00	38.8	1003.6	37.8
PER_AIRMON_MESH1965150	19/07/2022	17:58:00	38.7	1003.8	37.7
PER_AIRMON_MESH1965150	19/07/2022	17:59:00	38.7	1003.7	37.7
PER_AIRMON_MESH1965150	19/07/2022	18:00:00	38.6	1003.8	37.7
PER_AIRMON_MESH1965150	19/07/2022	18:01:00	38.7	1003.6	37.7
PER_AIRMON_MESH1965150	19/07/2022	18:02:00	38.9	1003.7	37.7
PER_AIRMON_MESH1965150	19/07/2022	18:03:00	39	1004.6	37.7
PER_AIRMON_MESH1965150	19/07/2022	18:04:00	39.1	1004	37.7
PER_AIRMON_MESH1965150	19/07/2022	18:05:00	38.9	1004.4	37.7
PER_AIRMON_MESH1965150	19/07/2022	18:06:00	38.6	1004.3	37.8
PER_AIRMON_MESH1965150	19/07/2022	18:07:00	38.7	1004.2	37.8
PER_AIRMON_MESH1965150	19/07/2022	18:08:00	38.6	1003.9	37.8
PER_AIRMON_MESH1965150	19/07/2022	18:09:00	38.6	1004.2	37.8
PER_AIRMON_MESH1965150	19/07/2022	18:10:00	38.7	1004.4	37.7
PER_AIRMON_MESH1965150	19/07/2022	18:11:00	38.8	1004.3	37.7
PER_AIRMON_MESH1965150	19/07/2022	18:12:00	38.8	1004.1	37.7
PER_AIRMON_MESH1965150	19/07/2022	18:13:00	38.7	1004.2	37.7
PER_AIRMON_MESH1965150	19/07/2022	18:14:00	38.8	1003.6	37.7
PER_AIRMON_MESH1965150	19/07/2022	18:15:00	38.8	1004.4	37.6
PER_AIRMON_MESH1965150	19/07/2022	18:16:00	38.9	1003.8	37.6
PER_AIRMON_MESH1965150	19/07/2022	18:17:00	39.1	1004.5	37.6
PER_AIRMON_MESH1965150	19/07/2022	18:18:00	39.1	1004.5	37.6
PER_AIRMON_MESH1965150	19/07/2022	18:19:00	39.1	1004.6	37.6
PER_AIRMON_MESH1965150	19/07/2022	18:20:00	39.1	1004.5	37.6
PER_AIRMON_MESH1965150	19/07/2022	18:21:00	39.1	1004.2	37.5
PER_AIRMON_MESH1965150	19/07/2022	18:22:00	39	1004.3	37.5
PER_AIRMON_MESH1965150	19/07/2022	18:23:00	38.9	1003.9	37.5
PER_AIRMON_MESH1965150	19/07/2022	18:24:00	38.7	1004.1	37.5
PER_AIRMON_MESH1965150	19/07/2022	18:25:00	38.7	1003.5	37.5
PER_AIRMON_MESH1965150	19/07/2022	18:26:00	38.6	1004.1	37.5
PER_AIRMON_MESH1965150	19/07/2022	18:27:00	38.6	1004.5	37.4
PER_AIRMON_MESH1965150	19/07/2022	18:28:00	38.5	1003.4	37.4
PER_AIRMON_MESH1965150	19/07/2022	18:29:00	38.5	1004.5	37.4
PER_AIRMON_MESH1965150	19/07/2022	18:30:00	38.5	1004.2	37.4
PER_AIRMON_MESH1965150	19/07/2022	18:31:00	38.6	1004	37.3
PER_AIRMON_MESH1965150	19/07/2022	18:32:00	38.7	1003.6	37.3
PER_AIRMON_MESH1965150	19/07/2022	18:33:00	38.7	1004.5	37.3
PER_AIRMON_MESH1965150	19/07/2022	18:34:00	38.7	1004	37.3
PER_AIRMON_MESH1965150	19/07/2022	18:35:00	38.7	1004.6	37.3
PER_AIRMON_MESH1965150	19/07/2022	18:36:00	38.7	1004.1	37.3
PER_AIRMON_MESH1965150	19/07/2022	18:37:00	38.7	1004.7	37.3
PER_AIRMON_MESH1965150	19/07/2022	18:38:00	38.7	1004.1	37.2
PER_AIRMON_MESH1965150	19/07/2022	18:39:00	38.7	1004.1	37.2
PER_AIRMON_MESH1965150	19/07/2022	18:40:00	38.8	1004.5	37.2
PER_AIRMON_MESH1965150	19/07/2022	18:41:00	38.8	1004	37.2
PER_AIRMON_MESH1965150	19/07/2022	18:42:00	39	1003.9	37.1
PER_AIRMON_MESH1965150	19/07/2022	18:43:00	39	1004.3	37.1
PER_AIRMON_MESH1965150	19/07/2022	18:44:00	39	1004.2	37.1
PER_AIRMON_MESH1965150	19/07/2022	18:45:00	38.8	1003.9	37
PER_AIRMON_MESH1965150	19/07/2022	18:46:00	38.7	1004.1	37
PER_AIRMON_MESH1965150	19/07/2022	18:47:00	38.7	1003.9	37
PER_AIRMON_MESH1965150	19/07/2022	18:48:00	38.7	1004.1	37
PER_AIRMON_MESH1965150	19/07/2022	18:49:00	38.8	1003.6	36.9
PER_AIRMON_MESH1965150	19/07/2022	18:50:00	38.8	1003.8	36.9
PER_AIRMON_MESH1965150	19/07/2022	18:51:00	38.8	1003.8	36.9
PER_AIRMON_MESH1965150	19/07/2022	18:52:00	38.7	1004.3	36.8
PER_AIRMON_MESH1965150	19/07/2022	18:53:00	38.8	1004.8	36.8
PER_AIRMON_MESH1965150	19/07/2022	18:54:00	38.9	1004.1	36.8
PER_AIRMON_MESH1965150	19/07/2022	18:55:00	38.9	1004.4	36.7
PER_AIRMON_MESH1965150	19/07/2022	18:56:00	38.8	1003.1	36.7
PER_AIRMON_MESH1965150	19/07/2022	18:57:00	38.6	1004.4	36.6
PER_AIRMON_MESH1965150	19/07/2022	18:58:00	38.6	1004.2	36.6
PER_AIRMON_MESH1965150	19/07/2022	18:59:00	38.7	1005.2	36.6
PER_AIRMON_MESH1965150	19/07/2022	19:00:00	38.7	1003.5	36.5
PER_AIRMON_MESH1965150	19/07/2022	19:01:00	38.8	1004.9	36.5
PER_AIRMON_MESH1965150	19/07/2022	19:02:00	38.9	1005.1	36.5
PER_AIRMON_MESH1965150	19/07/2022	19:03:00	38.9	1004.1	36.4
PER_AIRMON_MESH1965150	19/07/2022	19:04:00	39	1004.9	36.4
PER_AIRMON_MESH1965150	19/07/2022	19:05:00	39	1004.9	36.4
PER_AIRMON_MESH1965150	19/07/2022	19:06:00	39.1	1005.6	36.3
PER_AIRMON_MESH1965150	19/07/2022	19:07:00	39.2	1004.9	36.3
PER_AIRMON_MESH1965150	19/07/2022	19:08:00	39.3	1005.4	36.3
PER_AIRMON_MESH1965150	19/07/2022	19:09:00	39.4	1004.9	36.3
PER_AIRMON_MESH1965150	19/07/2022	19:10:00	39.5	1005.2	36.2
PER_AIRMON_MESH1965150	19/07/2022	19:11:00	39.6	1005.8	36.2
PER_AIRMON_MESH1965150	19/07/2022	19:12:00	39.6	1005.4	36.2
PER_AIRMON_MESH1965150	19/07/2022	19:13:00	39.6	1005.6	36.2
PER_AIRMON_MESH1965150	19/07/2022	19:14:00	39.6	1004.5	36.1
PER_AIRMON_MESH1965150	19/07/2022	19:15:00	39.6	1005.5	36.1
PER_AIRMON_MESH1965150	19/07/2022	19:16:00	39.6	1005.6	36.1
PER_AIRMON_MESH1965150	19/07/2022	19:17:00	39.7	1005.4	36.1
PER_AIRMON_MESH1965150	19/07/2022	19:18:00	39.8	1004.6	36.1
PER_AIRMON_MESH1965150	19/07/2022	19:19:00	40	1005.1	36.1
PER_AIRMON_MESH1965150	19/07/2022	19:20:00	40	1005.4	36.1
PER_AIRMON_MESH1965150	19/07/2022	19:21:00	40.1	1005.2	36
PER_AIRMON_MESH1965150	19/07/2022	19:22:00	40.1	1005.5	36
PER_AIRMON_MESH1965150	19/07/2022	19:23:00	40	1005.5	36
PER_AIRMON_MESH1965150	19/07/2022	19:24:00	40.1	1005.2	36
PER_AIRMON_MESH1965150	19/07/2022	19:25:00	40.1	1004.8	36
PER_AIRMON_MESH1965150	19/07/2022	19:26:00	39.9	1005.1	36
PER_AIRMON_MESH1965150	19/07/2022	19:27:00	40	1005.5	36
PER_AIRMON_MESH1965150	19/07/2022	19:28:00	40.1	1005.3	35.9
PER_AIRMON_MESH1965150	19/07/2022	19:29:00	40.1	1004.9	35.9
PER_AIRMON_MESH1965150	19/07/2022	19:30:00	40.2	1005	35.9
PER_AIRMON_MESH1965150	19/07/2022	19:31:00	40.3	1005.1	35.9
PER_AIRMON_MESH1965150	19/07/2022	19:32:00	40.4	1005	35.9
PER_AIRMON_MESH1965150	19/07/2022	19:33:00	40.4	1004.8	35.8
PER_AIRMON_MESH1965150	19/07/2022	19:34:00	40.4	1004.6	35.8
PER_AIRMON_MESH1965150	19/07/2022	19:35:00	40.4	1004.9	35.8
PER_AIRMON_MESH1965150	19/07/2022	19:36:00	40.5	1004.9	35.7
PER_AIRMON_MESH1965150	19/07/2022	19:37:00	40.5	1004.7	35.7
PER_AIRMON_MESH1965150	19/07/2022	19:38:00	40.4	1004.1	35.7
PER_AIRMON_MESH1965150	19/07/2022	19:39:00	40.4	1004.3	35.7
PER_AIRMON_MESH1965150	19/07/2022	19:40:00	40.5	1004.5	35.6
PER_AIRMON_MESH1965150	19/07/2022	19:41:00	40.4	1004.5	35.6
PER_AIRMON_MESH1965150	19/07/2022	19:42:00	40.4	1004.5	35.5
PER_AIRMON_MESH1965150	19/07/2022	19:43:00	40.4	1004.2	35.5
PER_AIRMON_MESH1965150	19/07/2022	19:44:00	40.4	1004.3	35.5
PER_AIRMON_MESH1965150	19/07/2022	19:45:00	40.5	1004.2	35.4
PER_AIRMON_MESH1965150	19/07/2022	19:46:00	40.6	1003.8	35.4
PER_AIRMON_MESH1965150	19/07/2022	19:47:00	40.6	1003.7	35.4
PER_AIRMON_MESH1965150	19/07/2022	19:48:00	40.7	1004.4	35.3
PER_AIRMON_MESH1965150	19/07/2022	19:49:00	40.7	1004.1	35.3
PER_AIRMON_MESH1965150	19/07/2022	19:50:00	40.7	1005	35.3
PER_AIRMON_MESH1965150	19/07/2022	19:51:00	40.7	1004.3	35.2
PER_AIRMON_MESH1965150	19/07/2022	19:52:00	40.7	1005.4	35.2
PER_AIRMON_MESH1965150	19/07/2022	19:53:00	40.8	1004.7	35.2
PER_AIRMON_MESH1965150	19/07/2022	19:54:00	40.8	1004.8	35.1
PER_AIRMON_MESH1965150	19/07/2022	19:55:00	41	1004.9	35.1
PER_AIRMON_MESH1965150	19/07/2022	19:56:00	41.1	1005.4	35.1
PER_AIRMON_MESH1965150	19/07/2022	19:57:00	41.1	1004.6	35
PER_AIRMON_MESH1965150	19/07/2022	19:58:00	41.1	1004.7	35
PER_AIRMON_MESH1965150	19/07/2022	19:59:00	41.1	1004.4	35
PER_AIRMON_MESH1965150	19/07/2022	20:00:00	41.2	1004.7	34.9
PER_AIRMON_MESH1965150	19/07/2022	20:01:00	41.3	1004.5	34.9
PER_AIRMON_MESH1965150	19/07/2022	20:02:00	41.4	1004.4	34.9
PER_AIRMON_MESH1965150	19/07/2022	20:03:00	41.3	1004.8	34.9
PER_AIRMON_MESH1965150	19/07/2022	20:04:00	41.3	1004.4	34.9
PER_AIRMON_MESH1965150	19/07/2022	20:05:00	41.4	1004.7	34.9
PER_AIRMON_MESH1965150	19/07/2022	20:06:00	41.5	1005.1	34.9
PER_AIRMON_MESH1965150	19/07/2022	20:07:00	41.5	1004.3	34.9
PER_AIRMON_MESH1965150	19/07/2022	20:08:00	41.6	1003.9	34.8
PER_AIRMON_MESH1965150	19/07/2022	20:09:00	41.7	1004.2	34.8
PER_AIRMON_MESH1965150	19/07/2022	20:10:00	41.7	1004.9	34.8
PER_AIRMON_MESH1965150	19/07/2022	20:11:00	41.7	1004.5	34.8
PER_AIRMON_MESH1965150	19/07/2022	20:12:00	41.8	1003.9	34.8
PER_AIRMON_MESH1965150	19/07/2022	20:13:00	41.8	1004.4	34.8
PER_AIRMON_MESH1965150	19/07/2022	20:14:00	41.9	1004.8	34.8
PER_AIRMON_MESH1965150	19/07/2022	20:15:00	41.9	1004.9	34.7
PER_AIRMON_MESH1965150	19/07/2022	20:16:00	41.9	1004.7	34.7
PER_AIRMON_MESH1965150	19/07/2022	20:17:00	42	1004.3	34.7
PER_AIRMON_MESH1965150	19/07/2022	20:18:00	42	1004.5	34.7
PER_AIRMON_MESH1965150	19/07/2022	20:19:00	42.1	1004.3	34.7
PER_AIRMON_MESH1965150	19/07/2022	20:20:00	42.2	1004.1	34.6
PER_AIRMON_MESH1965150	19/07/2022	20:21:00	42.2	1004.7	34.6
PER_AIRMON_MESH1965150	19/07/2022	20:22:00	42.2	1004.2	34.6
PER_AIRMON_MESH1965150	19/07/2022	20:23:00	42.3	1004.4	34.6
PER_AIRMON_MESH1965150	19/07/2022	20:24:00	42.3	1004.4	34.5
PER_AIRMON_MESH1965150	19/07/2022	20:25:00	42.4	1004.7	34.5
PER_AIRMON_MESH1965150	19/07/2022	20:26:00	42.4	1004.4	34.5
PER_AIRMON_MESH1965150	19/07/2022	20:27:00	42.5	1003.9	34.5
PER_AIRMON_MESH1965150	19/07/2022	20:28:00	42.6	1003.7	34.4
PER_AIRMON_MESH1965150	19/07/2022	20:29:00	42.8	1004.7	34.4
PER_AIRMON_MESH1965150	19/07/2022	20:30:00	42.8	1005.1	34.4
PER_AIRMON_MESH1965150	19/07/2022	20:31:00	42.9	1004.2	34.4
PER_AIRMON_MESH1965150	19/07/2022	20:32:00	43.1	1005.3	34.3
PER_AIRMON_MESH1965150	19/07/2022	20:33:00	43	1004.5	34.3
PER_AIRMON_MESH1965150	19/07/2022	20:34:00	43	1003.8	34.3
PER_AIRMON_MESH1965150	19/07/2022	20:35:00	43.1	1004.8	34.3
PER_AIRMON_MESH1965150	19/07/2022	20:36:00	43.2	1005.1	34.3
PER_AIRMON_MESH1965150	19/07/2022	20:37:00	43.2	1005.3	34.3
PER_AIRMON_MESH1965150	19/07/2022	20:38:00	43.3	1005.8	34.2
PER_AIRMON_MESH1965150	19/07/2022	20:39:00	43.4	1004.9	34.2
PER_AIRMON_MESH1965150	19/07/2022	20:40:00	43.5	1005.4	34.2
PER_AIRMON_MESH1965150	19/07/2022	20:41:00	43.5	1005.3	34.1
PER_AIRMON_MESH1965150	19/07/2022	20:42:00	43.6	1005.8	34.1
PER_AIRMON_MESH1965150	19/07/2022	20:43:00	43.7	1005.4	34.1
PER_AIRMON_MESH1965150	19/07/2022	20:44:00	43.7	1005.8	34
PER_AIRMON_MESH1965150	19/07/2022	20:45:00	43.8	1005.7	34
PER_AIRMON_MESH1965150	19/07/2022	20:46:00	43.9	1004.7	33.9
PER_AIRMON_MESH1965150	19/07/2022	20:47:00	43.9	1005.1	33.9
PER_AIRMON_MESH1965150	19/07/2022	20:48:00	44	1005.3	33.8
PER_AIRMON_MESH1965150	19/07/2022	20:49:00	44.1	1005.4	33.8
PER_AIRMON_MESH1965150	19/07/2022	20:50:00	44.2	1005.2	33.8
PER_AIRMON_MESH1965150	19/07/2022	20:51:00	44.3	1005.4	33.7
PER_AIRMON_MESH1965150	19/07/2022	20:52:00	44.4	1005.8	33.7
PER_AIRMON_MESH1965150	19/07/2022	20:53:00	44.4	1005.6	33.7
PER_AIRMON_MESH1965150	19/07/2022	20:54:00	44.5	1005.4	33.6
PER_AIRMON_MESH1965150	19/07/2022	20:55:00	44.6	1004.6	33.6
PER_AIRMON_MESH1965150	19/07/2022	20:56:00	44.6	1005.2	33.5
PER_AIRMON_MESH1965150	19/07/2022	20:57:00	44.7	1004.7	33.5
PER_AIRMON_MESH1965150	19/07/2022	20:58:00	44.7	1005.2	33.5
PER_AIRMON_MESH1965150	19/07/2022	20:59:00	44.8	1005.3	33.4
PER_AIRMON_MESH1965150	19/07/2022	21:00:00	44.9	1005	33.4
PER_AIRMON_MESH1965150	19/07/2022	21:01:00	45	1005.1	33.4
PER_AIRMON_MESH1965150	19/07/2022	21:02:00	45.2	1005.1	33.3
PER_AIRMON_MESH1965150	19/07/2022	21:03:00	45.2	1005.2	33.3
PER_AIRMON_MESH1965150	19/07/2022	21:04:00	45.2	1005.3	33.4
PER_AIRMON_MESH1965150	19/07/2022	21:05:00	45.2	1004.7	33.4
PER_AIRMON_MESH1965150	19/07/2022	21:06:00	45.1	1005.8	33.4
PER_AIRMON_MESH1965150	19/07/2022	21:07:00	45.1	1005	33.4
PER_AIRMON_MESH1965150	19/07/2022	21:08:00	45.1	1005	33.3
PER_AIRMON_MESH1965150	19/07/2022	21:09:00	45.2	1005	33.3
PER_AIRMON_MESH1965150	19/07/2022	21:10:00	45.2	1005.3	33.3
PER_AIRMON_MESH1965150	19/07/2022	21:11:00	45.3	1005.3	33.2
PER_AIRMON_MESH1965150	19/07/2022	21:12:00	45.3	1004.6	33.2
PER_AIRMON_MESH1965150	19/07/2022	21:13:00	45.3	1005	33.2
PER_AIRMON_MESH1965150	19/07/2022	21:14:00	45.3	1004.8	33.2
PER_AIRMON_MESH1965150	19/07/2022	21:15:00	45.4	1006	33.1
PER_AIRMON_MESH1965150	19/07/2022	21:16:00	45.5	1005.6	33.1
PER_AIRMON_MESH1965150	19/07/2022	21:17:00	45.5	1005.7	33.1
PER_AIRMON_MESH1965150	19/07/2022	21:18:00	45.6	1005.5	33
PER_AIRMON_MESH1965150	19/07/2022	21:19:00	45.6	1005.4	33
PER_AIRMON_MESH1965150	19/07/2022	21:20:00	45.7	1005.9	33
PER_AIRMON_MESH1965150	19/07/2022	21:21:00	45.7	1005.5	32.9
PER_AIRMON_MESH1965150	19/07/2022	21:22:00	45.7	1006.1	32.9
PER_AIRMON_MESH1965150	19/07/2022	21:23:00	45.8	1006	32.9
PER_AIRMON_MESH1965150	19/07/2022	21:24:00	45.8	1005.4	32.9
PER_AIRMON_MESH1965150	19/07/2022	21:25:00	45.9	1005.5	32.8
PER_AIRMON_MESH1965150	19/07/2022	21:26:00	46	1005.6	32.8
PER_AIRMON_MESH1965150	19/07/2022	21:27:00	46	1005.6	32.8
PER_AIRMON_MESH1965150	19/07/2022	21:28:00	46.1	1006	32.7
PER_AIRMON_MESH1965150	19/07/2022	21:29:00	46.1	1005.4	32.7
PER_AIRMON_MESH1965150	19/07/2022	21:30:00	46.2	1005.4	32.7
PER_AIRMON_MESH1965150	19/07/2022	21:31:00	46.3	1005.4	32.7
PER_AIRMON_MESH1965150	19/07/2022	21:32:00	46.4	1005.2	32.6
PER_AIRMON_MESH1965150	19/07/2022	21:33:00	46.4	1005.4	32.6
PER_AIRMON_MESH1965150	19/07/2022	21:34:00	46.5	1005.5	32.6
PER_AIRMON_MESH1965150	19/07/2022	21:35:00	46.6	1005.4	32.6
PER_AIRMON_MESH1965150	19/07/2022	21:36:00	46.7	1005.2	32.6
PER_AIRMON_MESH1965150	19/07/2022	21:37:00	46.8	1004.9	32.5
PER_AIRMON_MESH1965150	19/07/2022	21:38:00	46.9	1004.7	32.5
PER_AIRMON_MESH1965150	19/07/2022	21:39:00	47	1004.8	32.4
PER_AIRMON_MESH1965150	19/07/2022	21:40:00	47.1	1005.3	32.4
PER_AIRMON_MESH1965150	19/07/2022	21:41:00	47.2	1005.4	32.4
PER_AIRMON_MESH1965150	19/07/2022	21:42:00	47.3	1005.8	32.3
PER_AIRMON_MESH1965150	19/07/2022	21:43:00	47.4	1005	32.3
PER_AIRMON_MESH1965150	19/07/2022	21:44:00	47.5	1005.7	32.3
PER_AIRMON_MESH1965150	19/07/2022	21:45:00	47.6	1005.6	32.2
PER_AIRMON_MESH1965150	19/07/2022	21:46:00	47.7	1005.8	32.2
PER_AIRMON_MESH1965150	19/07/2022	21:47:00	47.8	1006.1	32.2
PER_AIRMON_MESH1965150	19/07/2022	21:48:00	47.8	1006.3	32.1
